"date","region","vaccine","age_band_min","age_band_max","first_dose","second_dose"
2021-07-12,"Unknown_England","Moderna",45,49,0,0
2021-07-12,"Unknown_England","Pfizer",15,19,0,12
2021-07-12,"Unknown_England","Pfizer",35,39,0,11
2021-07-12,"Unknown_England",NA,NA,NA,0,0
2021-07-12,"Wales","AZ",25,29,0,34
2021-07-12,"Wales","AZ",30,34,0,222
2021-07-12,"Wales","AZ",35,39,0,254
2021-07-12,"Wales","AZ",40,44,28,984
2021-07-12,"Wales","AZ",45,49,25,394
2021-07-12,"Wales","AZ",50,54,16,90
2021-07-12,"Wales","AZ",55,59,10,69
2021-07-12,"Wales","AZ",60,64,0,28
2021-07-12,"Wales","AZ",65,69,0,24
2021-07-12,"Wales","AZ",75,79,0,0
2021-07-12,"Wales","AZ",80,120,0,15
2021-07-12,"Wales","Moderna",15,19,0,13
2021-07-12,"Wales","Moderna",20,24,13,46
2021-07-12,"Wales","Moderna",25,29,13,31
2021-07-12,"Wales","Moderna",30,34,0,43
2021-07-12,"Wales","Moderna",40,44,0,42
2021-07-12,"Wales","Moderna",60,64,0,0
2021-07-12,"Wales","Moderna",65,69,0,0
2021-07-12,"Wales","Pfizer",15,19,411,357
2021-07-12,"Wales","Pfizer",20,24,288,1347
2021-07-12,"Wales","Pfizer",25,29,180,3202
2021-07-12,"Wales","Pfizer",30,34,135,3718
2021-07-12,"Wales","Pfizer",35,39,87,1633
2021-07-12,"Wales","Pfizer",40,44,15,261
2021-07-12,"Wales","Pfizer",45,49,0,120
2021-07-12,"Wales","Pfizer",50,54,0,51
2021-07-12,"Wales","Pfizer",55,59,0,28
2021-07-12,"Wales","Pfizer",60,64,0,10
2021-07-12,"Wales","Pfizer",75,79,0,0
2021-07-12,"Wales","AZ",15,19,0,0
2021-07-12,"Wales","AZ",20,24,0,18
2021-07-12,"Wales","AZ",70,74,0,0
2021-07-12,"Wales","Moderna",35,39,0,89
2021-07-12,"Wales","Moderna",45,49,0,189
2021-07-12,"Wales","Moderna",50,54,0,16
2021-07-12,"Wales","Moderna",55,59,0,0
2021-07-12,"Wales","Moderna",70,74,0,0
2021-07-12,"Wales","Pfizer",65,69,0,0
2021-07-12,"Wales","Pfizer",70,74,0,0
2021-07-13,"East of England","AZ",15,19,0,11
2021-07-13,"East of England","AZ",20,24,0,49
2021-07-13,"East of England","AZ",25,29,0,60
2021-07-13,"East of England","AZ",30,34,0,162
2021-07-13,"East of England","AZ",35,39,0,209
2021-07-13,"East of England","AZ",40,44,28,3223
2021-07-13,"East of England","AZ",45,49,13,2105
2021-07-13,"East of England","AZ",50,54,12,339
2021-07-13,"East of England","AZ",55,59,0,171
2021-07-13,"East of England","AZ",60,64,11,88
2021-07-13,"East of England","AZ",65,69,0,50
2021-07-13,"East of England","AZ",70,74,0,37
2021-07-13,"East of England","AZ",75,79,0,15
2021-07-13,"East of England","AZ",80,120,0,14
2021-07-13,"East of England","Moderna",15,19,283,12
2021-07-13,"East of England","Moderna",20,24,499,31
2021-07-13,"East of England","Moderna",25,29,328,41
2021-07-13,"East of England","Moderna",30,34,137,30
2021-07-13,"East of England","Moderna",35,39,80,166
2021-07-13,"East of England","Moderna",40,44,31,396
2021-07-13,"East of England","Moderna",45,49,17,156
2021-07-13,"East of England","Moderna",50,54,0,16
2021-07-13,"East of England","Moderna",55,59,0,0
2021-07-13,"East of England","Moderna",60,64,0,0
2021-07-13,"East of England","Moderna",65,69,0,0
2021-07-13,"East of England","Moderna",70,74,0,0
2021-07-13,"East of England","Moderna",75,79,0,0
2021-07-13,"East of England","Moderna",80,120,0,0
2021-07-13,"East of England","Pfizer",15,19,812,135
2021-07-13,"East of England","Pfizer",20,24,1172,318
2021-07-13,"East of England","Pfizer",25,29,806,516
2021-07-13,"East of England","Pfizer",30,34,474,1141
2021-07-13,"East of England","Pfizer",35,39,334,2511
2021-07-13,"East of England","Pfizer",40,44,142,945
2021-07-13,"East of England","Pfizer",45,49,128,236
2021-07-13,"East of England","Pfizer",50,54,53,40
2021-07-13,"East of England","Pfizer",55,59,24,24
2021-07-13,"East of England","Pfizer",60,64,30,18
2021-07-13,"East of England","Pfizer",65,69,0,17
2021-07-13,"East of England","Pfizer",70,74,0,0
2021-07-13,"East of England","Pfizer",75,79,0,0
2021-07-13,"East of England","Pfizer",80,120,0,0
2021-07-13,"East of England",NA,NA,NA,0,0
2021-07-13,"London","AZ",15,19,0,13
2021-07-13,"London","AZ",20,24,0,81
2021-07-13,"London","AZ",25,29,12,122
2021-07-13,"London","AZ",30,34,17,344
2021-07-13,"London","AZ",35,39,11,343
2021-07-13,"London","AZ",40,44,99,3603
2021-07-13,"London","AZ",45,49,77,2737
2021-07-13,"London","AZ",50,54,55,463
2021-07-13,"London","AZ",55,59,44,267
2021-07-13,"London","AZ",60,64,21,171
2021-07-13,"London","AZ",65,69,17,93
2021-07-13,"London","AZ",70,74,10,48
2021-07-13,"London","AZ",75,79,12,37
2021-07-13,"London","AZ",80,120,0,30
2021-07-13,"London","Moderna",15,19,190,12
2021-07-13,"London","Moderna",20,24,519,77
2021-07-13,"London","Moderna",25,29,532,229
2021-07-13,"London","Moderna",30,34,279,179
2021-07-13,"London","Moderna",35,39,183,812
2021-07-13,"London","Moderna",40,44,82,374
2021-07-13,"London","Moderna",45,49,40,204
2021-07-13,"London","Moderna",50,54,24,25
2021-07-13,"London","Moderna",55,59,10,17
2021-07-13,"London","Moderna",60,64,11,0
2021-07-13,"London","Moderna",65,69,0,0
2021-07-13,"London","Moderna",70,74,0,0
2021-07-13,"London","Moderna",75,79,0,0
2021-07-13,"London","Moderna",80,120,0,0
2021-07-13,"London","Pfizer",10,14,0,0
2021-07-13,"London","Pfizer",15,19,765,252
2021-07-13,"London","Pfizer",20,24,1715,796
2021-07-13,"London","Pfizer",25,29,1610,1815
2021-07-13,"London","Pfizer",30,34,1017,1940
2021-07-13,"London","Pfizer",35,39,664,4072
2021-07-13,"London","Pfizer",40,44,382,1452
2021-07-13,"London","Pfizer",45,49,211,552
2021-07-13,"London","Pfizer",50,54,137,162
2021-07-13,"London","Pfizer",55,59,94,106
2021-07-13,"London","Pfizer",60,64,49,39
2021-07-13,"London","Pfizer",65,69,36,34
2021-07-13,"London","Pfizer",70,74,19,23
2021-07-13,"London","Pfizer",75,79,13,10
2021-07-13,"London","Pfizer",80,120,0,10
2021-07-13,"London",NA,NA,NA,0,0
2021-07-13,"Midlands","AZ",20,24,10,71
2021-07-13,"Midlands","AZ",25,29,0,95
2021-07-13,"Midlands","AZ",30,34,0,251
2021-07-13,"Midlands","AZ",35,39,0,384
2021-07-13,"Midlands","AZ",40,44,47,3044
2021-07-13,"Midlands","AZ",45,49,42,2192
2021-07-13,"Midlands","AZ",50,54,27,383
2021-07-13,"Midlands","AZ",55,59,17,215
2021-07-13,"Midlands","AZ",60,64,16,110
2021-07-13,"Midlands","AZ",65,69,12,49
2021-07-13,"Midlands","AZ",70,74,0,36
2021-07-13,"Midlands","AZ",75,79,0,26
2021-07-13,"Midlands","AZ",80,120,10,49
2021-07-13,"Midlands","Moderna",15,19,190,11
2021-07-13,"Midlands","Moderna",20,24,316,20
2021-07-13,"Midlands","Moderna",25,29,197,37
2021-07-13,"Midlands","Moderna",30,34,90,17
2021-07-13,"Midlands","Moderna",35,39,82,131
2021-07-13,"Midlands","Moderna",40,44,24,408
2021-07-13,"Midlands","Moderna",45,49,22,306
2021-07-13,"Midlands","Moderna",50,54,0,28
2021-07-13,"Midlands","Moderna",55,59,0,0
2021-07-13,"Midlands","Moderna",60,64,0,0
2021-07-13,"Midlands","Moderna",65,69,0,0
2021-07-13,"Midlands","Moderna",80,120,0,0
2021-07-13,"Midlands","Pfizer",15,19,1006,255
2021-07-13,"Midlands","Pfizer",20,24,1682,629
2021-07-13,"Midlands","Pfizer",25,29,1097,1738
2021-07-13,"Midlands","Pfizer",30,34,729,3284
2021-07-13,"Midlands","Pfizer",35,39,447,4314
2021-07-13,"Midlands","Pfizer",40,44,199,800
2021-07-13,"Midlands","Pfizer",45,49,136,282
2021-07-13,"Midlands","Pfizer",50,54,100,90
2021-07-13,"Midlands","Pfizer",55,59,67,42
2021-07-13,"Midlands","Pfizer",60,64,37,29
2021-07-13,"Midlands","Pfizer",65,69,18,21
2021-07-13,"Midlands","Pfizer",70,74,0,0
2021-07-13,"Midlands","Pfizer",75,79,0,10
2021-07-13,"Midlands","Pfizer",80,120,0,0
2021-07-13,"Midlands","AZ",15,19,0,19
2021-07-13,"Midlands",NA,NA,NA,0,0
2021-07-13,"North East and Yorkshire","AZ",15,19,0,15
2021-07-13,"North East and Yorkshire","AZ",25,29,0,73
2021-07-13,"North East and Yorkshire","AZ",30,34,0,236
2021-07-13,"North East and Yorkshire","AZ",35,39,19,540
2021-07-13,"North East and Yorkshire","AZ",40,44,28,2322
2021-07-13,"North East and Yorkshire","AZ",45,49,24,1961
2021-07-13,"North East and Yorkshire","AZ",50,54,20,386
2021-07-13,"North East and Yorkshire","AZ",55,59,17,187
2021-07-13,"North East and Yorkshire","AZ",60,64,10,105
2021-07-13,"North East and Yorkshire","AZ",65,69,0,46
2021-07-13,"North East and Yorkshire","AZ",70,74,0,22
2021-07-13,"North East and Yorkshire","AZ",75,79,0,12
2021-07-13,"North East and Yorkshire","AZ",80,120,0,23
2021-07-13,"North East and Yorkshire","Moderna",15,19,256,13
2021-07-13,"North East and Yorkshire","Moderna",20,24,553,69
2021-07-13,"North East and Yorkshire","Moderna",25,29,356,76
2021-07-13,"North East and Yorkshire","Moderna",30,34,171,43
2021-07-13,"North East and Yorkshire","Moderna",35,39,110,264
2021-07-13,"North East and Yorkshire","Moderna",40,44,41,493
2021-07-13,"North East and Yorkshire","Moderna",45,49,20,425
2021-07-13,"North East and Yorkshire","Moderna",50,54,12,39
2021-07-13,"North East and Yorkshire","Moderna",55,59,0,0
2021-07-13,"North East and Yorkshire","Moderna",60,64,0,0
2021-07-13,"North East and Yorkshire","Moderna",65,69,0,0
2021-07-13,"North East and Yorkshire","Moderna",75,79,0,0
2021-07-13,"North East and Yorkshire","Pfizer",10,14,0,0
2021-07-13,"North East and Yorkshire","Pfizer",15,19,681,292
2021-07-13,"North East and Yorkshire","Pfizer",20,24,1164,546
2021-07-13,"North East and Yorkshire","Pfizer",25,29,733,952
2021-07-13,"North East and Yorkshire","Pfizer",30,34,513,1917
2021-07-13,"North East and Yorkshire","Pfizer",35,39,307,3751
2021-07-13,"North East and Yorkshire","Pfizer",40,44,115,844
2021-07-13,"North East and Yorkshire","Pfizer",45,49,68,322
2021-07-13,"North East and Yorkshire","Pfizer",50,54,48,64
2021-07-13,"North East and Yorkshire","Pfizer",55,59,33,40
2021-07-13,"North East and Yorkshire","Pfizer",60,64,18,29
2021-07-13,"North East and Yorkshire","Pfizer",65,69,0,17
2021-07-13,"North East and Yorkshire","Pfizer",70,74,0,0
2021-07-13,"North East and Yorkshire","Pfizer",75,79,0,0
2021-07-13,"North East and Yorkshire","Pfizer",80,120,0,0
2021-07-13,"North East and Yorkshire","AZ",20,24,0,58
2021-07-13,"North East and Yorkshire","Moderna",70,74,0,0
2021-07-13,"North East and Yorkshire",NA,NA,NA,0,0
2021-07-13,"North West","AZ",15,19,0,25
2021-07-13,"North West","AZ",20,24,0,88
2021-07-13,"North West","AZ",25,29,0,87
2021-07-13,"North West","AZ",30,34,0,216
2021-07-13,"North West","AZ",35,39,11,305
2021-07-13,"North West","AZ",40,44,40,2147
2021-07-13,"North West","AZ",45,49,36,1860
2021-07-13,"North West","AZ",50,54,17,363
2021-07-13,"North West","AZ",55,59,12,226
2021-07-13,"North West","AZ",60,64,0,127
2021-07-13,"North West","AZ",65,69,0,49
2021-07-13,"North West","AZ",70,74,0,35
2021-07-13,"North West","AZ",75,79,0,14
2021-07-13,"North West","Moderna",15,19,225,0
2021-07-13,"North West","Moderna",20,24,406,31
2021-07-13,"North West","Moderna",25,29,238,42
2021-07-13,"North West","Moderna",30,34,166,64
2021-07-13,"North West","Moderna",35,39,85,150
2021-07-13,"North West","Moderna",40,44,53,224
2021-07-13,"North West","Moderna",45,49,27,165
2021-07-13,"North West","Moderna",50,54,0,21
2021-07-13,"North West","Moderna",55,59,12,0
2021-07-13,"North West","Moderna",60,64,0,0
2021-07-13,"North West","Moderna",65,69,0,0
2021-07-13,"North West","Moderna",70,74,0,0
2021-07-13,"North West","Moderna",75,79,0,0
2021-07-13,"North West","Moderna",80,120,0,0
2021-07-13,"North West","Pfizer",15,19,826,555
2021-07-13,"North West","Pfizer",20,24,1272,1243
2021-07-13,"North West","Pfizer",25,29,891,1690
2021-07-13,"North West","Pfizer",30,34,653,3052
2021-07-13,"North West","Pfizer",35,39,457,4575
2021-07-13,"North West","Pfizer",40,44,241,1138
2021-07-13,"North West","Pfizer",45,49,156,471
2021-07-13,"North West","Pfizer",50,54,77,158
2021-07-13,"North West","Pfizer",55,59,53,95
2021-07-13,"North West","Pfizer",60,64,34,71
2021-07-13,"North West","Pfizer",65,69,17,28
2021-07-13,"North West","Pfizer",70,74,0,11
2021-07-13,"North West","Pfizer",75,79,0,0
2021-07-13,"North West","Pfizer",80,120,0,11
2021-07-13,"North West","AZ",80,120,0,35
2021-07-13,"North West",NA,NA,NA,0,0
2021-07-13,"Northern Ireland",NA,NA,NA,1151,6367
2021-07-13,"Scotland","AZ",16,19,0,0
2021-07-13,"Scotland","AZ",20,24,12,32
2021-07-13,"Scotland","AZ",25,29,0,29
2021-07-13,"Scotland","AZ",30,34,0,50
2021-07-13,"Scotland","AZ",35,39,15,205
2021-07-13,"Scotland","AZ",40,44,152,3036
2021-07-13,"Scotland","AZ",45,49,104,1867
2021-07-13,"Scotland","AZ",50,54,67,290
2021-07-13,"Scotland","AZ",55,59,44,129
2021-07-13,"Scotland","AZ",60,64,27,92
2021-07-13,"Scotland","AZ",65,69,18,26
2021-07-13,"Scotland","AZ",70,74,0,19
2021-07-13,"Scotland","AZ",75,79,0,11
2021-07-13,"Scotland","AZ",80,120,0,21
2021-07-13,"Scotland","Moderna",16,19,375,0
2021-07-13,"Scotland","Moderna",20,24,845,0
2021-07-13,"Scotland","Moderna",25,29,799,12
2021-07-13,"Scotland","Moderna",30,34,135,12
2021-07-13,"Scotland","Moderna",35,39,113,28
2021-07-13,"Scotland","Moderna",40,44,19,20
2021-07-13,"Scotland","Moderna",45,49,12,18
2021-07-13,"Scotland","Moderna",50,54,0,12
2021-07-13,"Scotland","Moderna",55,59,0,0
2021-07-13,"Scotland","Moderna",60,64,0,0
2021-07-13,"Scotland","Moderna",70,74,0,0
2021-07-13,"Scotland","Pfizer",16,19,609,339
2021-07-13,"Scotland","Pfizer",20,24,1288,373
2021-07-13,"Scotland","Pfizer",25,29,1231,508
2021-07-13,"Scotland","Pfizer",30,34,323,577
2021-07-13,"Scotland","Pfizer",35,39,250,1211
2021-07-13,"Scotland","Pfizer",40,44,40,863
2021-07-13,"Scotland","Pfizer",45,49,17,1528
2021-07-13,"Scotland","Pfizer",50,54,0,89
2021-07-13,"Scotland","Pfizer",55,59,0,52
2021-07-13,"Scotland","Pfizer",60,64,0,23
2021-07-13,"Scotland","Pfizer",65,69,0,19
2021-07-13,"Scotland","Pfizer",70,74,0,0
2021-07-13,"Scotland","Pfizer",80,120,0,0
2021-07-13,"Scotland","Moderna",75,79,0,0
2021-07-13,"Scotland","Pfizer",75,79,0,0
2021-07-13,"South East","AZ",15,19,0,18
2021-07-13,"South East","AZ",20,24,0,57
2021-07-13,"South East","AZ",25,29,0,70
2021-07-13,"South East","AZ",30,34,10,231
2021-07-13,"South East","AZ",35,39,10,320
2021-07-13,"South East","AZ",40,44,51,3960
2021-07-13,"South East","AZ",45,49,39,3199
2021-07-13,"South East","AZ",50,54,25,447
2021-07-13,"South East","AZ",55,59,22,216
2021-07-13,"South East","AZ",60,64,12,133
2021-07-13,"South East","AZ",65,69,10,70
2021-07-13,"South East","AZ",70,74,0,35
2021-07-13,"South East","AZ",75,79,0,15
2021-07-13,"South East","AZ",80,120,0,35
2021-07-13,"South East","Moderna",15,19,524,33
2021-07-13,"South East","Moderna",20,24,898,62
2021-07-13,"South East","Moderna",25,29,591,58
2021-07-13,"South East","Moderna",30,34,286,50
2021-07-13,"South East","Moderna",35,39,176,637
2021-07-13,"South East","Moderna",40,44,77,544
2021-07-13,"South East","Moderna",45,49,34,1187
2021-07-13,"South East","Moderna",50,54,34,98
2021-07-13,"South East","Moderna",55,59,12,17
2021-07-13,"South East","Moderna",60,64,0,0
2021-07-13,"South East","Moderna",65,69,0,0
2021-07-13,"South East","Moderna",70,74,0,0
2021-07-13,"South East","Pfizer",15,19,1191,208
2021-07-13,"South East","Pfizer",20,24,1800,404
2021-07-13,"South East","Pfizer",25,29,1296,532
2021-07-13,"South East","Pfizer",30,34,747,1392
2021-07-13,"South East","Pfizer",35,39,495,5128
2021-07-13,"South East","Pfizer",40,44,212,1611
2021-07-13,"South East","Pfizer",45,49,123,439
2021-07-13,"South East","Pfizer",50,54,74,75
2021-07-13,"South East","Pfizer",55,59,62,54
2021-07-13,"South East","Pfizer",60,64,36,35
2021-07-13,"South East","Pfizer",65,69,17,12
2021-07-13,"South East","Pfizer",70,74,10,10
2021-07-13,"South East","Pfizer",75,79,0,10
2021-07-13,"South East","Pfizer",80,120,0,0
2021-07-13,"South East","Moderna",75,79,0,0
2021-07-13,"South East",NA,NA,NA,0,0
2021-07-13,"South West","AZ",15,19,0,13
2021-07-13,"South West","AZ",20,24,0,30
2021-07-13,"South West","AZ",25,29,0,32
2021-07-13,"South West","AZ",30,34,0,78
2021-07-13,"South West","AZ",35,39,0,90
2021-07-13,"South West","AZ",40,44,14,1272
2021-07-13,"South West","AZ",45,49,13,1222
2021-07-13,"South West","AZ",50,54,0,181
2021-07-13,"South West","AZ",55,59,0,92
2021-07-13,"South West","AZ",60,64,0,47
2021-07-13,"South West","AZ",65,69,0,37
2021-07-13,"South West","AZ",70,74,0,15
2021-07-13,"South West","AZ",80,120,0,21
2021-07-13,"South West","Moderna",15,19,113,10
2021-07-13,"South West","Moderna",20,24,229,31
2021-07-13,"South West","Moderna",25,29,170,47
2021-07-13,"South West","Moderna",30,34,64,37
2021-07-13,"South West","Moderna",35,39,29,258
2021-07-13,"South West","Moderna",40,44,13,614
2021-07-13,"South West","Moderna",45,49,13,401
2021-07-13,"South West","Moderna",50,54,0,21
2021-07-13,"South West","Moderna",55,59,0,10
2021-07-13,"South West","Moderna",60,64,0,0
2021-07-13,"South West","Pfizer",15,19,618,121
2021-07-13,"South West","Pfizer",20,24,1037,342
2021-07-13,"South West","Pfizer",25,29,682,529
2021-07-13,"South West","Pfizer",30,34,449,647
2021-07-13,"South West","Pfizer",35,39,321,2102
2021-07-13,"South West","Pfizer",40,44,140,1340
2021-07-13,"South West","Pfizer",45,49,74,755
2021-07-13,"South West","Pfizer",50,54,43,96
2021-07-13,"South West","Pfizer",55,59,18,30
2021-07-13,"South West","Pfizer",60,64,17,19
2021-07-13,"South West","Pfizer",65,69,14,10
2021-07-13,"South West","Pfizer",70,74,0,0
2021-07-13,"South West","Pfizer",75,79,0,10
2021-07-13,"South West","Pfizer",80,120,0,0
2021-07-13,"South West","AZ",75,79,0,13
2021-07-13,"South West","Moderna",65,69,0,0
2021-07-13,"South West","Moderna",70,74,0,0
2021-07-13,"South West","Moderna",75,79,0,0
2021-07-13,"South West",NA,NA,NA,0,0
2021-07-13,"Unknown_England","AZ",20,24,0,0
2021-07-13,"Unknown_England","AZ",25,29,0,0
2021-07-13,"Unknown_England","AZ",30,34,0,0
2021-07-13,"Unknown_England","Moderna",15,19,0,0
2021-07-13,"Unknown_England","Moderna",20,24,0,0
2021-07-13,"Unknown_England","Moderna",35,39,0,0
2021-07-13,"Unknown_England","Pfizer",15,19,0,0
2021-07-13,"Unknown_England","Pfizer",20,24,0,0
2021-07-13,"Unknown_England","Pfizer",25,29,0,0
2021-07-13,"Unknown_England","Pfizer",30,34,0,0
2021-07-13,"Unknown_England","Pfizer",35,39,0,0
2021-07-13,"Unknown_England","Pfizer",55,59,0,0
2021-07-13,"Unknown_England","Pfizer",65,69,0,0
2021-07-13,"Unknown_England","AZ",35,39,0,0
2021-07-13,"Unknown_England","AZ",40,44,0,0
2021-07-13,"Unknown_England","AZ",45,49,0,0
2021-07-13,"Unknown_England","AZ",50,54,0,0
2021-07-13,"Unknown_England","AZ",75,79,0,0
2021-07-13,"Unknown_England","Moderna",25,29,0,0
2021-07-13,"Unknown_England","Moderna",30,34,0,0
2021-07-13,"Unknown_England","Moderna",40,44,0,0
2021-07-13,"Unknown_England","Moderna",45,49,0,0
2021-07-13,"Unknown_England","Pfizer",40,44,0,0
2021-07-13,"Unknown_England","Pfizer",45,49,0,0
2021-07-13,"Unknown_England",NA,NA,NA,0,0
2021-07-13,"Wales","AZ",15,19,0,0
2021-07-13,"Wales","AZ",20,24,0,19
2021-07-13,"Wales","AZ",30,34,0,298
2021-07-13,"Wales","AZ",35,39,0,323
2021-07-13,"Wales","AZ",40,44,51,1096
2021-07-13,"Wales","AZ",45,49,44,1255
2021-07-13,"Wales","AZ",50,54,25,140
2021-07-13,"Wales","AZ",55,59,0,124
2021-07-13,"Wales","AZ",60,64,0,75
2021-07-13,"Wales","AZ",65,69,0,46
2021-07-13,"Wales","AZ",70,74,0,15
2021-07-13,"Wales","AZ",75,79,0,11
2021-07-13,"Wales","AZ",80,120,0,12
2021-07-13,"Wales","Moderna",15,19,11,10
2021-07-13,"Wales","Moderna",20,24,0,17
2021-07-13,"Wales","Moderna",25,29,0,17
2021-07-13,"Wales","Moderna",30,34,0,27
2021-07-13,"Wales","Moderna",35,39,0,50
2021-07-13,"Wales","Moderna",40,44,0,210
2021-07-13,"Wales","Moderna",65,69,0,0
2021-07-13,"Wales","Pfizer",15,19,180,494
2021-07-13,"Wales","Pfizer",20,24,194,1873
2021-07-13,"Wales","Pfizer",25,29,207,3308
2021-07-13,"Wales","Pfizer",30,34,206,4328
2021-07-13,"Wales","Pfizer",35,39,104,1245
2021-07-13,"Wales","Pfizer",40,44,32,188
2021-07-13,"Wales","Pfizer",45,49,22,124
2021-07-13,"Wales","Pfizer",50,54,14,65
2021-07-13,"Wales","Pfizer",55,59,0,29
2021-07-13,"Wales","Pfizer",60,64,0,13
2021-07-13,"Wales","Pfizer",65,69,0,0
2021-07-13,"Wales","Pfizer",70,74,0,0
2021-07-13,"Wales","Pfizer",75,79,0,0
2021-07-13,"Wales","Pfizer",80,120,0,0
2021-07-13,"Wales","AZ",25,29,0,27
2021-07-13,"Wales","Moderna",45,49,0,17
2021-07-13,"Wales","Moderna",50,54,0,0
2021-07-13,"Wales","Moderna",55,59,0,0
2021-07-13,"Wales","Moderna",60,64,0,0
2021-07-14,"East of England","AZ",15,19,0,18
2021-07-14,"East of England","AZ",20,24,0,57
2021-07-14,"East of England","AZ",25,29,0,59
2021-07-14,"East of England","AZ",30,34,0,174
2021-07-14,"East of England","AZ",35,39,0,221
2021-07-14,"East of England","AZ",40,44,35,2707
2021-07-14,"East of England","AZ",45,49,21,2040
2021-07-14,"East of England","AZ",50,54,0,294
2021-07-14,"East of England","AZ",55,59,0,128
2021-07-14,"East of England","AZ",60,64,0,65
2021-07-14,"East of England","AZ",65,69,0,46
2021-07-14,"East of England","AZ",70,74,0,17
2021-07-14,"East of England","AZ",75,79,0,16
2021-07-14,"East of England","AZ",80,120,0,15
2021-07-14,"East of England","Moderna",15,19,300,0
2021-07-14,"East of England","Moderna",20,24,510,19
2021-07-14,"East of England","Moderna",25,29,321,44
